student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa,placement_status,student_segment,experience_score,has_backlog,academic_risk,salary_tier,readiness_score
S7521,9.89,CSE,2,1,1,0,0,35.1,9.2,74.7,2,3,0,79.4,2,1,Mid-size,Analyst,54.35,Placed,3. Low Skill + High CGPA,2.4000000000000004,0,Low Risk,High,16.759999999999998
S7522,8.56,Mechanical,3,1,0,1,0,15.2,8.4,81.7,3,5,1,105.1,2,1,MNC,Web Developer,93.84,Placed,3. Low Skill + High CGPA,3.8,1,High Risk,High,13.85
S7523,8.11,CSE,1,1,1,0,0,4.7,4.5,73.6,1,4,0,63.7,2,1,MNC,Software Engineer,81.8,Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,High,10.1
S7524,6.28,CSE,2,1,0,0,1,16.8,9.8,82.1,2,1,0,69.8,2,1,Mid-size,Web Developer,61.33,Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,High,13.600000000000001
S7525,8.71,EEE,3,1,1,1,0,44.8,4.3,85.8,0,6,0,76.8,3,1,MNC,Web Developer,85.47,Placed,1. High Skill + High CGPA,2.4000000000000004,0,Low Risk,High,19.77
S7526,9.84,Mechanical,1,1,0,1,0,37.1,9.4,76.5,2,6,0,101.3,2,1,MNC,Data Scientist,74.21,Placed,3. Low Skill + High CGPA,3.6000000000000005,0,Low Risk,High,17.810000000000002
S7527,6.82,CSE,1,1,1,1,0,34.0,6.5,67.6,0,6,1,79.9,3,1,Mid-size,Analyst,53.86,Placed,2. High Skill + Low CGPA,2.4000000000000004,1,High Risk,High,16.01
S7528,8.7,EEE,1,1,1,1,1,26.8,6.7,98.8,0,2,0,72.5,4,1,Mid-size,Analyst,67.55,Placed,1. High Skill + High CGPA,0.8,0,Low Risk,High,17.41
S7529,9.68,EEE,1,1,0,0,1,34.1,6.8,86.2,2,6,0,94.4,2,1,MNC,Web Developer,90.79,Placed,3. Low Skill + High CGPA,3.6000000000000005,0,Low Risk,High,17.92
S7530,8.93,ECE,1,1,1,0,1,69.8,5.9,63.7,3,6,0,110.5,3,1,Mid-size,Web Developer,61.9,Placed,1. High Skill + High CGPA,4.2,0,Low Risk,High,23.17
S7531,9.79,CSE,1,1,0,0,1,55.9,7.5,65.8,2,6,0,90.6,2,1,MNC,Software Engineer,84.73,Placed,3. Low Skill + High CGPA,3.6000000000000005,0,Low Risk,High,20.310000000000002
S7532,8.91,IT,1,1,0,0,0,57.5,4.1,57.5,0,6,0,51.3,1,1,Startup,Data Scientist,39.88,Placed,3. Low Skill + High CGPA,2.4000000000000004,0,Low Risk,High,18.86
S7533,6.91,Mechanical,2,1,0,1,1,94.3,4.4,97.7,1,2,0,59.8,3,1,Mid-size,Data Scientist,62.13,Placed,2. High Skill + Low CGPA,1.4,0,Low Risk,High,30.42
S7534,9.27,Civil,2,0,1,0,0,11.5,5.9,48.9,2,5,0,72.4,1,1,Startup,Analyst,46.48,Placed,3. Low Skill + High CGPA,3.2,0,Low Risk,High,9.13
S7535,7.73,IT,2,1,0,0,0,40.8,9.3,93.6,1,6,0,76.6,1,1,Startup,Analyst,47.67,Placed,3. Low Skill + High CGPA,3.0000000000000004,0,Low Risk,High,19.8
S7536,7.94,Civil,3,1,0,0,0,35.9,4.8,74.3,0,6,0,56.3,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,2.4000000000000004,0,Low Risk,Not Placed,16.29
S7537,7.67,Civil,2,0,0,0,1,55.4,6.4,98.6,0,2,0,38.8,1,1,Startup,Software Engineer,45.55,Placed,3. Low Skill + High CGPA,0.8,0,Low Risk,High,22.18
S7538,5.41,EEE,3,0,0,0,1,82.0,9.4,52.8,0,6,1,71.2,1,1,Startup,Analyst,41.29,Placed,4. Low Skill + Low CGPA,2.4000000000000004,1,High Risk,High,23.820000000000004
S7539,6.16,Civil,1,1,1,1,0,28.9,4.6,99.3,1,6,0,85.7,3,1,MNC,Analyst,80.86,Placed,2. High Skill + Low CGPA,3.0000000000000004,0,Low Risk,High,18.12
S7540,5.04,ECE,3,1,1,1,1,4.4,8.7,93.8,1,1,2,85.5,4,0,Not Placed,Not Placed,0.0,Not Placed,2. High Skill + Low CGPA,1.0,1,High Risk,Not Placed,12.63
S7541,6.73,IT,2,1,0,1,0,2.9,8.9,42.6,3,1,0,85.1,2,1,MNC,Data Scientist,86.42,Placed,4. Low Skill + Low CGPA,2.1999999999999997,0,Low Risk,High,6.930000000000001
S7542,5.12,CSE,3,1,0,0,1,34.0,6.8,81.0,3,4,1,92.4,2,1,Mid-size,Data Scientist,72.27,Placed,4. Low Skill + Low CGPA,3.4,1,High Risk,High,17.23
S7543,7.75,Mechanical,2,0,0,1,0,21.5,9.5,60.5,0,4,0,53.6,1,1,Startup,Analyst,38.6,Placed,3. Low Skill + High CGPA,1.6,0,Low Risk,High,12.2
S7544,5.35,ECE,2,1,0,0,1,53.9,6.6,69.3,2,5,0,89.2,2,1,MNC,Software Engineer,75.11,Placed,4. Low Skill + Low CGPA,3.2,0,Low Risk,High,20.020000000000003
S7545,6.01,CSE,3,0,1,0,0,92.5,7.9,96.2,0,2,1,46.9,1,1,Startup,Web Developer,50.82,Placed,4. Low Skill + Low CGPA,0.8,1,High Risk,High,29.51
S7546,7.12,ECE,2,0,0,0,1,99.7,6.5,68.1,1,3,1,51.2,1,1,Startup,Analyst,44.6,Placed,4. Low Skill + Low CGPA,1.8000000000000003,1,High Risk,High,28.299999999999997
S7547,8.72,ECE,3,1,0,0,1,39.1,6.5,80.5,1,6,0,81.1,2,1,Mid-size,Web Developer,52.4,Placed,3. Low Skill + High CGPA,3.0000000000000004,0,Low Risk,High,18.17
S7548,9.65,ECE,3,1,0,1,0,15.2,4.5,42.8,2,2,0,65.4,2,1,Mid-size,Data Scientist,52.8,Placed,3. Low Skill + High CGPA,2.0,0,Low Risk,High,8.97
S7549,8.64,IT,1,1,1,0,1,80.9,4.8,57.0,2,3,0,83.8,3,1,Top Tech,Software Engineer,97.49,Placed,1. High Skill + High CGPA,2.4000000000000004,0,Low Risk,High,24.01
S7550,8.52,IT,1,1,1,1,0,26.9,4.3,55.9,0,3,0,56.7,3,1,MNC,Data Scientist,84.98,Placed,1. High Skill + High CGPA,1.2000000000000002,0,Low Risk,High,12.75
S7551,6.93,Civil,2,1,0,1,1,8.8,9.3,58.6,0,5,1,86.0,3,1,MNC,Analyst,68.72,Placed,2. High Skill + Low CGPA,2.0,1,High Risk,High,10.2
S7552,7.26,Mechanical,3,0,1,0,0,56.5,6.9,56.5,2,6,0,82.7,1,1,Startup,Web Developer,45.54,Placed,4. Low Skill + Low CGPA,3.6000000000000005,0,Low Risk,High,19.14
S7553,8.59,Civil,3,0,1,0,1,90.8,6.4,79.8,1,5,0,69.3,2,1,MNC,Software Engineer,92.31,Placed,3. Low Skill + High CGPA,2.6,0,Low Risk,High,28.28
S7554,5.33,EEE,2,0,1,1,0,33.4,8.3,62.2,1,2,0,63.3,2,1,MNC,Web Developer,70.73,Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,High,14.78
S7555,8.79,IT,1,1,0,1,0,13.9,9.7,96.5,1,6,0,89.5,2,1,MNC,Analyst,81.67,Placed,3. Low Skill + High CGPA,3.0000000000000004,0,Low Risk,High,15.05
S7556,5.96,Civil,3,0,0,0,0,63.7,5.2,52.8,0,3,0,27.3,0,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.2000000000000002,0,Low Risk,Not Placed,18.990000000000002
S7557,6.4,Civil,3,1,1,0,1,35.2,5.2,64.8,2,6,0,94.5,3,1,Mid-size,Data Scientist,58.06,Placed,2. High Skill + Low CGPA,3.6000000000000005,0,Low Risk,High,16.14
S7558,6.57,EEE,1,0,0,0,0,33.8,4.8,73.9,3,1,3,48.9,0,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,2.1999999999999997,1,High Risk,Not Placed,15.23
S7559,9.66,CSE,1,1,1,0,0,18.6,5.8,46.4,1,4,0,70.6,2,1,MNC,Web Developer,72.23,Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,High,10.29
S7560,9.39,Civil,1,1,0,0,0,65.8,7.0,79.2,3,1,2,61.5,1,1,Startup,Software Engineer,46.76,Placed,3. Low Skill + High CGPA,2.1999999999999997,1,High Risk,High,22.68
S7561,5.22,EEE,2,1,1,1,0,62.1,4.6,43.4,3,5,0,93.9,3,1,MNC,Software Engineer,81.06,Placed,2. High Skill + Low CGPA,3.8,0,Low Risk,High,19.32
S7562,5.78,Civil,3,1,0,0,1,16.9,6.6,90.5,2,4,0,79.6,2,1,MNC,Software Engineer,65.03,Placed,4. Low Skill + Low CGPA,2.8,0,Low Risk,High,14.59
S7563,8.33,CSE,3,1,1,0,0,57.0,4.3,52.4,2,2,0,67.4,2,1,Mid-size,Web Developer,65.15,Placed,3. Low Skill + High CGPA,2.0,0,Low Risk,High,18.270000000000003
S7564,5.22,IT,1,1,0,0,1,83.1,8.1,61.9,2,5,2,90.8,2,1,MNC,Analyst,72.17,Placed,4. Low Skill + Low CGPA,3.2,1,High Risk,High,25.270000000000003
S7565,6.98,ECE,3,1,1,0,0,10.0,8.5,59.9,1,4,0,71.0,2,1,MNC,Data Scientist,62.27,Placed,4. Low Skill + Low CGPA,2.2,0,Low Risk,High,10.190000000000001
S7566,7.11,CSE,2,1,1,0,1,20.2,6.3,97.1,2,5,0,93.7,3,1,MNC,Data Scientist,74.23,Placed,2. High Skill + Low CGPA,3.2,0,Low Risk,High,16.33
S7567,9.78,ECE,3,1,0,0,0,22.4,7.3,64.4,1,4,0,60.9,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,Not Placed,12.700000000000001
S7568,9.64,Mechanical,3,0,0,0,0,39.3,8.2,88.7,0,3,0,34.6,0,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,1.2000000000000002,0,Low Risk,Not Placed,18.0
S7569,5.35,IT,2,1,0,0,0,57.9,5.9,95.5,0,1,0,30.0,1,1,Startup,Data Scientist,42.78,Placed,4. Low Skill + Low CGPA,0.4,0,Low Risk,High,22.17
S7570,8.24,ECE,1,1,1,0,1,29.6,6.4,98.2,0,1,0,54.7,3,1,MNC,Analyst,71.57,Placed,1. High Skill + High CGPA,0.4,0,Low Risk,High,17.43
S7571,7.86,CSE,1,1,0,1,1,98.9,7.6,67.6,2,1,0,81.0,3,1,Top Tech,Software Engineer,99.4,Placed,1. High Skill + High CGPA,1.6,0,Low Risk,High,28.65
S7572,7.43,Mechanical,1,1,0,0,1,56.6,7.0,78.7,2,3,0,71.3,2,1,Mid-size,Web Developer,62.0,Placed,4. Low Skill + Low CGPA,2.4000000000000004,0,Low Risk,High,21.240000000000002
S7573,8.87,EEE,2,1,0,0,0,64.0,9.0,42.0,0,1,0,38.7,1,1,Startup,Analyst,42.86,Placed,3. Low Skill + High CGPA,0.4,0,Low Risk,High,18.35
S7574,6.64,Mechanical,1,1,0,1,0,57.5,4.9,80.8,1,2,2,53.1,2,1,Mid-size,Web Developer,64.49,Placed,4. Low Skill + Low CGPA,1.4,1,High Risk,High,21.12
S7575,7.43,ECE,1,1,1,0,0,34.0,7.5,90.0,1,6,0,83.1,2,1,MNC,Analyst,73.04,Placed,4. Low Skill + Low CGPA,3.0000000000000004,0,Low Risk,High,18.200000000000003
S7576,7.87,ECE,2,1,1,1,0,81.0,4.7,54.3,2,6,0,97.7,3,1,Mid-size,Analyst,61.95,Placed,1. High Skill + High CGPA,3.6000000000000005,0,Low Risk,High,24.199999999999996
S7577,8.11,ECE,2,0,1,0,1,59.8,9.4,55.0,1,6,1,88.0,2,1,MNC,Web Developer,83.4,Placed,3. Low Skill + High CGPA,3.0000000000000004,1,High Risk,High,20.05
S7578,5.95,CSE,3,0,1,1,1,93.1,5.0,93.4,0,1,0,52.5,3,1,Mid-size,Data Scientist,54.22,Placed,2. High Skill + Low CGPA,0.4,0,Low Risk,High,29.509999999999998
S7579,8.44,Mechanical,2,0,0,0,0,15.7,8.8,74.7,2,3,0,66.0,0,1,Startup,Software Engineer,39.04,Placed,3. Low Skill + High CGPA,2.4000000000000004,0,Low Risk,High,12.24
S7580,5.63,EEE,3,1,1,1,0,65.4,5.6,73.6,2,5,0,91.6,3,1,Mid-size,Data Scientist,64.64,Placed,2. High Skill + Low CGPA,3.2,0,Low Risk,High,22.950000000000003
S7581,9.54,EEE,3,1,0,0,0,44.0,6.0,99.2,3,1,2,63.5,1,1,Startup,Software Engineer,47.79,Placed,3. Low Skill + High CGPA,2.1999999999999997,1,High Risk,High,20.220000000000002
S7582,8.7,CSE,3,1,1,0,0,39.5,4.1,76.1,3,3,2,73.0,2,1,Mid-size,Analyst,62.95,Placed,3. Low Skill + High CGPA,3.0,1,High Risk,High,17.419999999999998
S7583,7.24,IT,3,0,1,1,0,13.9,6.6,46.4,1,2,0,61.0,2,1,MNC,Software Engineer,76.05,Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,High,9.129999999999999
S7584,7.88,IT,3,1,0,0,1,19.6,7.1,55.3,3,2,1,83.2,2,1,Mid-size,Web Developer,75.64,Placed,3. Low Skill + High CGPA,2.5999999999999996,1,High Risk,High,11.510000000000002
S7585,9.04,Mechanical,3,0,1,0,0,54.5,5.5,52.4,1,3,2,46.5,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,1.8000000000000003,1,High Risk,Not Placed,17.590000000000003
S7586,9.98,Civil,2,1,1,0,1,71.8,7.0,54.9,2,2,0,81.5,3,1,MNC,Web Developer,77.71,Placed,1. High Skill + High CGPA,2.0,0,Low Risk,High,22.050000000000004
S7587,7.72,Mechanical,3,0,1,0,0,15.5,6.0,94.8,3,5,0,79.1,1,1,Startup,Web Developer,45.72,Placed,3. Low Skill + High CGPA,3.8,0,Low Risk,High,14.68
S7588,5.33,Mechanical,3,1,0,0,1,3.9,7.4,52.0,0,4,0,60.5,2,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,Not Placed,7.92
S7589,8.37,Mechanical,1,1,0,0,0,28.1,5.3,98.5,1,4,0,53.2,1,1,Startup,Software Engineer,42.64,Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,High,17.050000000000004
S7590,5.71,ECE,2,0,0,0,1,84.4,8.5,84.9,0,2,0,45.9,1,1,Startup,Web Developer,43.07,Placed,4. Low Skill + Low CGPA,0.8,0,Low Risk,High,26.820000000000007
S7591,8.2,Mechanical,3,0,0,1,0,88.4,4.6,71.8,3,2,0,68.5,1,1,Startup,Data Scientist,52.54,Placed,3. Low Skill + High CGPA,2.5999999999999996,0,Low Risk,High,26.370000000000005
S7592,5.05,EEE,1,1,1,0,1,80.6,5.9,59.4,0,2,1,60.3,3,1,Top Tech,Analyst,111.05,Placed,2. High Skill + Low CGPA,0.8,1,High Risk,High,23.85
S7593,7.55,EEE,3,0,0,0,1,59.2,7.9,83.4,1,4,0,60.3,1,1,Startup,Data Scientist,41.82,Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,High,22.020000000000003
S7594,8.24,ECE,2,0,0,0,0,6.0,4.5,96.2,0,3,1,29.0,0,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,1.2000000000000002,1,High Risk,Not Placed,11.72
S7595,7.74,IT,1,1,1,0,1,91.3,8.3,63.2,2,6,0,109.8,3,1,Top Tech,Software Engineer,110.54,Placed,1. High Skill + High CGPA,3.6000000000000005,0,Low Risk,High,27.509999999999998
S7596,9.03,Civil,3,1,1,1,0,0.7,7.7,85.5,3,2,0,89.4,3,1,Mid-size,Web Developer,58.08,Placed,1. High Skill + High CGPA,2.5999999999999996,0,Low Risk,High,11.11
S7597,7.37,Civil,2,1,0,1,0,77.3,7.1,91.4,1,2,0,62.8,2,1,MNC,Data Scientist,81.89,Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,High,26.360000000000003
S7598,9.2,ECE,1,0,1,0,1,2.3,4.7,41.2,0,4,1,59.0,2,1,MNC,Data Scientist,63.83,Placed,3. Low Skill + High CGPA,1.6,1,High Risk,High,6.25
S7599,5.85,Mechanical,3,0,1,0,1,49.1,8.8,65.4,2,4,0,90.7,2,1,MNC,Data Scientist,81.1,Placed,4. Low Skill + Low CGPA,2.8,0,Low Risk,High,18.740000000000002
S7600,6.99,Mechanical,2,0,0,1,1,17.0,9.4,83.3,2,6,1,101.9,2,1,MNC,Data Scientist,76.78,Placed,4. Low Skill + Low CGPA,3.6000000000000005,1,High Risk,High,14.469999999999999
S7601,9.54,Mechanical,1,1,0,0,1,35.6,7.9,89.0,1,1,0,54.1,2,1,MNC,Data Scientist,65.61,Placed,3. Low Skill + High CGPA,1.0,0,Low Risk,High,17.71
S7602,5.07,Mechanical,1,0,1,0,1,80.4,5.6,96.2,0,3,0,52.2,2,1,MNC,Data Scientist,70.12,Placed,4. Low Skill + Low CGPA,1.2000000000000002,0,Low Risk,High,27.310000000000002
S7603,7.88,CSE,3,1,1,0,0,25.2,8.9,73.1,0,1,0,48.0,2,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,0.4,0,Low Risk,Not Placed,13.989999999999998
S7604,9.72,Civil,3,0,1,0,1,38.5,7.7,44.3,1,2,0,61.5,2,1,MNC,Web Developer,66.86,Placed,3. Low Skill + High CGPA,1.4,0,Low Risk,High,13.950000000000001
S7605,9.69,CSE,2,1,0,1,0,25.3,8.1,77.5,1,3,0,66.8,2,1,MNC,Data Scientist,66.53,Placed,3. Low Skill + High CGPA,1.8000000000000003,0,Low Risk,High,14.82
S7606,9.78,Mechanical,1,0,0,0,0,7.7,6.8,89.1,0,1,1,22.0,0,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,0.4,1,High Risk,Not Placed,11.280000000000001
S7607,7.23,IT,3,0,0,1,0,80.8,7.2,95.2,2,4,0,75.7,1,1,Startup,Software Engineer,51.67,Placed,4. Low Skill + Low CGPA,2.8,0,Low Risk,High,27.6
S7608,5.39,Civil,3,1,1,0,1,35.9,5.5,74.6,1,1,1,59.6,3,1,MNC,Data Scientist,73.41,Placed,2. High Skill + Low CGPA,1.0,1,High Risk,High,16.39
S7609,7.4,IT,1,0,0,0,0,83.0,7.0,65.4,1,3,0,49.7,0,1,Startup,Software Engineer,43.98,Placed,4. Low Skill + Low CGPA,1.8000000000000003,0,Low Risk,High,24.439999999999998
S7610,6.7,CSE,1,1,0,0,0,48.5,5.3,76.2,3,2,0,68.4,1,1,Startup,Software Engineer,50.14,Placed,4. Low Skill + Low CGPA,2.5999999999999996,0,Low Risk,High,18.900000000000002
S7611,5.57,IT,1,1,1,0,1,80.1,6.1,62.9,0,2,0,53.6,3,1,Top Tech,Data Scientist,104.98,Placed,2. High Skill + Low CGPA,0.8,0,Low Risk,High,24.119999999999997
S7612,6.07,CSE,1,0,1,0,1,52.9,5.5,73.7,1,1,1,49.9,2,1,Mid-size,Software Engineer,59.04,Placed,4. Low Skill + Low CGPA,1.0,1,High Risk,High,19.400000000000002
S7613,6.17,Civil,3,1,0,1,1,95.5,8.7,51.0,1,6,3,97.5,3,1,Mid-size,Web Developer,62.75,Placed,2. High Skill + Low CGPA,3.0000000000000004,1,High Risk,High,27.02
S7614,6.4,EEE,2,1,0,1,1,40.8,7.8,88.6,0,5,0,73.7,3,1,MNC,Web Developer,73.73,Placed,2. High Skill + Low CGPA,2.0,0,Low Risk,High,19.45
S7615,5.32,CSE,1,0,1,1,0,12.6,9.6,87.2,0,3,0,67.8,2,1,MNC,Software Engineer,62.82,Placed,4. Low Skill + Low CGPA,1.2000000000000002,0,Low Risk,High,13.25
S7616,5.9,Mechanical,3,1,0,0,0,62.8,5.6,54.7,3,5,0,79.3,1,1,Startup,Web Developer,48.6,Placed,4. Low Skill + Low CGPA,3.8,0,Low Risk,High,20.090000000000003
S7617,9.77,Civil,2,1,1,0,1,38.6,10.0,56.1,0,2,1,74.9,3,1,MNC,Software Engineer,86.08,Placed,1. High Skill + High CGPA,0.8,1,High Risk,High,15.530000000000001
S7618,7.23,CSE,3,0,1,0,0,27.5,5.2,61.7,0,2,0,33.0,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,0.8,0,Low Risk,Not Placed,12.79
S7619,8.29,CSE,2,1,0,0,0,21.9,6.6,41.2,1,6,1,72.0,1,1,Startup,Data Scientist,41.35,Placed,3. Low Skill + High CGPA,3.0000000000000004,1,High Risk,High,10.510000000000002
S7620,6.43,ECE,2,1,1,0,0,44.2,8.0,96.5,0,2,0,58.0,2,1,Mid-size,Software Engineer,60.81,Placed,4. Low Skill + Low CGPA,0.8,0,Low Risk,High,20.190000000000005
S7621,5.68,ECE,1,1,1,1,0,91.4,7.0,67.5,1,1,0,61.7,3,1,Top Tech,Data Scientist,96.12,Placed,2. High Skill + Low CGPA,1.0,0,Low Risk,High,26.929999999999996
S7622,5.87,Mechanical,2,1,0,0,0,54.8,6.9,73.8,2,1,0,56.6,1,1,Startup,Analyst,43.78,Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,High,19.78
S7623,9.88,Civil,1,0,1,0,0,29.4,7.4,65.0,1,3,0,62.0,1,1,Startup,Software Engineer,43.79,Placed,3. Low Skill + High CGPA,1.8000000000000003,0,Low Risk,High,14.02
S7624,9.77,Mechanical,3,0,1,0,0,28.4,5.4,42.7,2,2,0,58.9,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,2.0,0,Low Risk,Not Placed,11.39
S7625,6.36,CSE,2,1,1,1,0,23.9,6.4,77.3,1,5,0,89.0,3,1,MNC,Analyst,74.05,Placed,2. High Skill + Low CGPA,2.6,0,Low Risk,High,14.950000000000001
S7626,7.45,EEE,3,1,0,0,0,12.4,7.1,69.3,1,2,0,53.1,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,Not Placed,10.87
S7627,8.95,Civil,1,1,1,1,0,45.6,7.2,76.8,2,2,2,82.0,3,1,Mid-size,Data Scientist,74.59,Placed,1. High Skill + High CGPA,2.0,1,High Risk,High,19.020000000000003
S7628,6.63,ECE,2,1,0,0,0,7.7,8.8,58.1,1,3,0,57.6,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.8000000000000003,0,Low Risk,Not Placed,9.13
S7629,5.99,EEE,3,1,0,0,1,43.4,5.3,68.5,0,3,0,46.1,2,1,MNC,Analyst,77.17,Placed,4. Low Skill + Low CGPA,1.2000000000000002,0,Low Risk,High,17.11
S7630,6.28,Civil,1,1,1,0,1,62.1,8.2,89.8,0,1,0,54.8,3,1,MNC,Software Engineer,86.91,Placed,2. High Skill + Low CGPA,0.4,0,Low Risk,High,23.270000000000003
S7631,5.67,CSE,1,0,1,0,0,36.7,4.4,51.9,0,3,2,41.0,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.2000000000000002,1,High Risk,Not Placed,13.719999999999999
S7632,6.55,Civil,1,0,1,0,1,13.2,8.6,70.9,2,6,0,91.1,2,1,MNC,Web Developer,84.7,Placed,4. Low Skill + Low CGPA,3.6000000000000005,0,Low Risk,High,12.39
S7633,8.3,EEE,1,1,1,0,0,53.1,4.3,45.0,1,2,0,48.0,2,1,Mid-size,Software Engineer,51.09,Placed,3. Low Skill + High CGPA,1.4,0,Low Risk,High,16.6
S7634,9.64,ECE,2,1,0,1,1,42.1,8.2,88.6,2,2,0,83.3,3,1,Mid-size,Analyst,70.12,Placed,1. High Skill + High CGPA,2.0,0,Low Risk,High,19.6
S7635,9.29,Civil,3,1,1,0,0,13.0,6.5,56.2,1,3,0,69.1,2,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,1.8000000000000003,0,Low Risk,Not Placed,10.07
S7636,5.37,EEE,2,1,1,0,1,3.7,9.3,89.9,1,3,0,87.5,3,1,MNC,Software Engineer,81.35,Placed,2. High Skill + Low CGPA,1.8000000000000003,0,Low Risk,High,12.16
S7637,7.92,ECE,1,0,1,0,0,79.9,9.4,40.4,2,2,0,67.7,1,1,Startup,Software Engineer,42.95,Placed,3. Low Skill + High CGPA,2.0,0,Low Risk,High,21.860000000000003
S7638,7.51,EEE,2,1,0,0,0,16.3,6.0,78.2,3,3,0,77.7,1,1,Startup,Web Developer,41.29,Placed,3. Low Skill + High CGPA,3.0,0,Low Risk,High,12.88
S7639,8.59,EEE,2,1,0,0,1,84.8,9.1,63.0,1,5,2,81.6,2,1,MNC,Software Engineer,71.68,Placed,3. Low Skill + High CGPA,2.6,1,High Risk,High,25.67
S7640,6.82,CSE,1,1,1,1,1,98.3,5.8,59.9,1,4,0,82.4,4,1,MNC,Web Developer,94.26,Placed,2. High Skill + Low CGPA,2.2,0,Low Risk,High,28.18
S7641,9.14,ECE,2,1,0,0,1,6.5,8.4,82.0,0,2,0,54.4,2,1,Mid-size,Software Engineer,48.12,Placed,3. Low Skill + High CGPA,0.8,0,Low Risk,High,11.240000000000002
S7642,5.83,Civil,1,1,1,1,1,36.3,8.2,92.4,1,1,1,78.0,4,1,MNC,Data Scientist,79.84,Placed,2. High Skill + Low CGPA,1.0,1,High Risk,High,18.82
S7643,7.44,ECE,1,1,0,0,0,5.1,8.9,88.5,0,3,0,49.9,1,1,Startup,Web Developer,45.79,Placed,4. Low Skill + Low CGPA,1.2000000000000002,0,Low Risk,High,11.51
S7644,7.92,Mechanical,2,0,1,1,1,70.8,6.6,47.6,3,1,0,85.3,3,1,Mid-size,Software Engineer,61.72,Placed,1. High Skill + High CGPA,2.1999999999999997,0,Low Risk,High,21.080000000000002
S7645,8.78,EEE,3,0,1,1,0,33.2,4.2,57.9,0,4,0,56.5,2,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,1.6,0,Low Risk,Not Placed,14.05
S7646,9.29,Mechanical,2,1,0,0,0,89.7,7.7,66.2,1,6,0,70.7,1,1,Startup,Web Developer,47.22,Placed,3. Low Skill + High CGPA,3.0000000000000004,0,Low Risk,High,26.68
S7647,9.84,CSE,3,1,0,1,1,41.8,7.6,55.8,2,2,0,86.0,3,1,MNC,Software Engineer,81.66,Placed,1. High Skill + High CGPA,2.0,0,Low Risk,High,16.200000000000003
S7648,9.28,ECE,3,1,1,0,0,86.4,8.0,78.5,1,1,0,56.3,2,1,MNC,Data Scientist,78.8,Placed,3. Low Skill + High CGPA,1.0,0,Low Risk,High,26.830000000000002
S7649,6.01,EEE,2,0,0,0,0,87.6,6.3,70.1,0,4,0,38.3,0,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,Not Placed,25.759999999999998
S7650,7.24,Mechanical,1,0,1,0,1,25.4,5.6,49.0,0,5,0,63.1,2,1,Mid-size,Analyst,57.46,Placed,4. Low Skill + Low CGPA,2.0,0,Low Risk,High,11.89
S7651,8.32,Mechanical,1,0,0,1,1,44.7,7.8,65.9,1,3,0,70.9,2,1,Mid-size,Web Developer,59.23,Placed,3. Low Skill + High CGPA,1.8000000000000003,0,Low Risk,High,17.51
S7652,8.74,Mechanical,3,1,1,0,1,45.3,6.3,51.3,0,2,0,57.4,3,1,MNC,Web Developer,80.9,Placed,1. High Skill + High CGPA,0.8,0,Low Risk,High,16.020000000000003
S7653,5.1,IT,2,1,0,1,1,11.6,10.0,88.5,2,2,2,91.8,3,1,MNC,Web Developer,68.86,Placed,2. High Skill + Low CGPA,2.0,1,High Risk,High,13.669999999999998
